Date,Time,Item,Qty,Price Point Name,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Employee,PAN Suffix
10/23/2024,05:18 PM,Horchata Agua Fresca,1,,$3.50,$0.00,$3.50,$0.29,TRANS000631,PAY000631,,,,each,1,Employee 8,3047
12/27/2024,08:58 AM,Chilaquiles,1,,$12.50,$2.03,$10.48,$0.86,TRANS000632,PAY000632,CUST0063,Customer 221,CUST0063,each,1,Employee 7,3038
09/20/2024,02:02 PM,Crepe,1,,$8.10,$0.00,$8.10,$0.67,TRANS000633,PAY000633,,,,each,1,Employee 6,8971
09/12/2024,09:49 AM,Cold Brew,1,,$4.06,$0.00,$4.06,$0.33,TRANS000634,PAY000634,CUST0030,Customer 441,CUST0030,each,1,Employee 2,5542
09/12/2024,09:49 AM,Churro,1,,$6.54,$0.00,$6.54,$0.54,TRANS000634,PAY000634,CUST0030,Customer 441,CUST0030,each,1,Employee 2,1828
09/16/2024,10:38 AM,Crepe,1,,$9.94,$0.00,$9.94,$0.82,TRANS000635,PAY000635,,,,each,1,Employee 4,4514
08/07/2024,03:39 PM,Croissant Plain,1,,$7.26,$0.00,$7.26,$0.60,TRANS000636,PAY000636,,,,each,1,Employee 2,6120
08/07/2024,03:39 PM,BLT,1,,$12.35,$0.00,$12.35,$1.02,TRANS000636,PAY000636,,,,each,1,Employee 7,2394
09/23/2024,10:28 AM,Crepe,1,,$8.11,$0.00,$8.11,$0.67,TRANS000637,PAY000637,CUST0235,Customer 69,CUST0235,each,1,Employee 5,7754
10/08/2024,08:49 AM,Tea,1,,$3.95,$0.00,$3.95,$0.33,TRANS000638,PAY000638,,,,each,1,Employee 1,9706
09/29/2024,09:28 AM,Limonada 16oz,1,,$5.04,$0.00,$5.04,$0.42,TRANS000639,PAY000639,,,,each,1,Employee 2,7918
09/29/2024,09:28 AM,Tea,1,,$5.06,$0.00,$5.06,$0.42,TRANS000639,PAY000639,,,,each,1,Employee 9,7682
09/29/2024,09:28 AM,Cookies,1,,$6.96,$0.00,$6.96,$0.57,TRANS000639,PAY000639,,,,each,1,Employee 3,8636
09/29/2024,09:28 AM,Cappuccino,1,,$5.22,$0.75,$4.47,$0.37,TRANS000639,PAY000639,,,,each,1,Employee 8,7091
12/04/2024,02:49 PM,Churro,1,,$3.76,$0.00,$3.76,$0.31,TRANS000640,PAY000640,,,,each,1,Employee 8,1224
09/15/2024,02:37 PM,Muffin,1,,$4.77,$0.00,$4.77,$0.39,TRANS000641,PAY000641,CUST0108,Customer 389,CUST0108,each,1,Employee 4,4541
09/02/2024,03:54 PM,Horchata Agua Fresca,1,,$5.06,$0.00,$5.06,$0.42,TRANS000642,PAY000642,,,,each,1,Employee 9,4399
10/31/2024,10:01 AM,Chilaquiles,1,,$8.33,$0.00,$8.33,$0.69,TRANS000643,PAY000643,,,,each,1,Employee 6,8166
10/31/2024,10:01 AM,Muffin,1,,$5.42,$0.00,$5.42,$0.45,TRANS000643,PAY000643,,,,each,1,Employee 3,8167
10/31/2024,10:01 AM,Drip,1,,$6.20,$0.00,$6.20,$0.51,TRANS000643,PAY000643,,,,each,1,Employee 9,2446
10/17/2024,05:55 PM,Cold Brew,1,,$5.83,$0.00,$5.83,$0.48,TRANS000644,PAY000644,,,,each,1,Employee 2,4320
10/17/2024,05:55 PM,Cappuccino,1,,$5.61,$0.00,$5.61,$0.46,TRANS000644,PAY000644,,,,each,1,Employee 1,3288
10/23/2024,04:39 PM,Latte Build Your Own,1,,$4.03,$0.00,$4.03,$0.33,TRANS000645,PAY000645,,,,each,1,Employee 5,1975
09/26/2024,05:04 PM,Chilaquiles,1,,$12.37,$0.00,$12.37,$1.02,TRANS000646,PAY000646,,,,each,1,Employee 8,2785
09/26/2024,05:04 PM,Matcha Latte,1,,$4.24,$0.73,$3.50,$0.29,TRANS000646,PAY000646,,,,each,1,Employee 5,2836
09/26/2024,05:04 PM,Concha,1,,$6.97,$0.00,$6.97,$0.58,TRANS000646,PAY000646,,,,each,1,Employee 7,2493
11/20/2024,08:40 AM,Latte Build Your Own,1,,$5.19,$0.00,$5.19,$0.43,TRANS000647,PAY000647,,,,each,1,Employee 3,6402
11/20/2024,08:40 AM,Crepe,1,,$10.21,$0.00,$10.21,$0.84,TRANS000647,PAY000647,,,,each,1,Employee 9,1969
11/20/2024,08:40 AM,Cortado,1,,$5.79,$0.00,$5.79,$0.48,TRANS000647,PAY000647,,,,each,1,Employee 6,3661
10/30/2024,05:19 PM,Churro,1,,$3.70,$0.00,$3.70,$0.30,TRANS000648,PAY000648,CUST0234,Customer 454,CUST0234,each,1,Employee 3,9484
11/20/2024,12:33 PM,Chilaquiles,1,,$8.76,$0.00,$8.76,$0.72,TRANS000649,PAY000649,CUST0380,Customer 124,CUST0380,each,1,Employee 9,4274
12/26/2024,04:41 PM,Avocado Toast,1,,$9.10,$0.96,$8.13,$0.67,TRANS000650,PAY000650,,,,each,1,Employee 6,2747
12/26/2024,04:41 PM,Quesadilla,1,,$11.41,$0.00,$11.41,$0.94,TRANS000650,PAY000650,,,,each,1,Employee 6,8127
01/06/2025,03:11 PM,Concha,1,,$7.10,$0.00,$7.10,$0.59,TRANS000651,PAY000651,CUST0390,Customer 135,CUST0390,each,1,Employee 2,2702
01/06/2025,03:11 PM,Americano,1,,$4.33,$0.00,$4.33,$0.36,TRANS000651,PAY000651,CUST0390,Customer 135,CUST0390,each,1,Employee 5,1091
09/07/2024,03:32 PM,Muffin,1,,$4.27,$0.81,$3.46,$0.29,TRANS000652,PAY000652,,,,each,1,Employee 6,5934
09/07/2024,03:32 PM,Horchata Agua Fresca,1,,$4.95,$0.00,$4.95,$0.41,TRANS000652,PAY000652,,,,each,1,Employee 5,3509
12/13/2024,02:52 PM,Drip,1,,$6.07,$0.00,$6.07,$0.50,TRANS000653,PAY000653,,,,each,1,Employee 4,4988
12/23/2024,02:23 PM,Pan Dulce,1,,$7.17,$0.00,$7.17,$0.59,TRANS000654,PAY000654,CUST0306,Customer 165,CUST0306,each,1,Employee 2,5734
12/23/2024,02:23 PM,Avocado Toast,1,,$9.36,$0.00,$9.36,$0.77,TRANS000654,PAY000654,CUST0306,Customer 165,CUST0306,each,1,Employee 8,5685
12/23/2024,02:23 PM,Breakfast Tacos,1,,$12.24,$0.00,$12.24,$1.01,TRANS000654,PAY000654,CUST0306,Customer 165,CUST0306,each,1,Employee 6,5221
09/18/2024,03:13 PM,Muffin,1,,$6.11,$0.00,$6.11,$0.50,TRANS000655,PAY000655,,,,each,1,Employee 8,7681
12/20/2024,01:15 PM,Drip,1,,$5.16,$1.03,$4.13,$0.34,TRANS000656,PAY000656,,,,each,1,Employee 9,2261
08/22/2024,11:49 AM,Americano,1,,$4.66,$0.00,$4.66,$0.38,TRANS000657,PAY000657,CUST0499,Customer 475,CUST0499,each,1,Employee 5,1231
08/22/2024,11:49 AM,Churro,1,,$4.66,$0.00,$4.66,$0.38,TRANS000657,PAY000657,CUST0499,Customer 475,CUST0499,each,1,Employee 1,3297
08/22/2024,11:49 AM,BLT,1,,$11.20,$0.00,$11.20,$0.92,TRANS000657,PAY000657,CUST0499,Customer 475,CUST0499,each,1,Employee 7,4336
09/28/2024,03:14 PM,Croissant Plain,1,,$5.94,$0.00,$5.94,$0.49,TRANS000658,PAY000658,CUST0098,Customer 406,CUST0098,each,1,Employee 6,8176
09/28/2024,03:14 PM,BLT,1,,$10.56,$0.00,$10.56,$0.87,TRANS000658,PAY000658,CUST0098,Customer 406,CUST0098,each,1,Employee 8,6326
11/13/2024,10:16 AM,Latte Build Your Own,1,,$4.45,$0.78,$3.67,$0.30,TRANS000659,PAY000659,CUST0489,Customer 287,CUST0489,each,1,Employee 3,4309
11/13/2024,10:16 AM,Concha,1,,$5.13,$0.00,$5.13,$0.42,TRANS000659,PAY000659,CUST0489,Customer 287,CUST0489,each,1,Employee 1,8681
11/17/2024,08:35 AM,Muffin,1,,$3.69,$0.00,$3.69,$0.30,TRANS000660,PAY000660,,,,each,1,Employee 6,3662
10/19/2024,02:38 PM,Americano,1,,$5.52,$0.00,$5.52,$0.46,TRANS000661,PAY000661,CUST0249,Customer 488,CUST0249,each,1,Employee 8,3686
10/19/2024,02:38 PM,Crepe,1,,$10.83,$0.00,$10.83,$0.89,TRANS000661,PAY000661,CUST0249,Customer 488,CUST0249,each,1,Employee 7,9736
12/14/2024,05:12 PM,Matcha Latte,1,,$5.27,$0.00,$5.27,$0.44,TRANS000662,PAY000662,CUST0063,Customer 270,CUST0063,each,1,Employee 6,6261
09/29/2024,11:59 AM,Cappuccino,1,,$5.43,$0.00,$5.43,$0.45,TRANS000663,PAY000663,,,,each,1,Employee 7,8015
12/05/2024,11:39 AM,Cappuccino,1,,$6.25,$0.79,$5.46,$0.45,TRANS000664,PAY000664,CUST0008,Customer 413,CUST0008,each,1,Employee 5,5545
08/27/2024,08:48 AM,Pan Dulce,1,,$3.81,$0.00,$3.81,$0.31,TRANS000665,PAY000665,,,,each,1,Employee 4,2644
09/29/2024,09:19 AM,Cookies,1,,$4.96,$0.00,$4.96,$0.41,TRANS000666,PAY000666,,,,each,1,Employee 9,3769
12/26/2024,12:17 PM,Chilaquiles,1,,$11.24,$0.00,$11.24,$0.93,TRANS000667,PAY000667,,,,each,1,Employee 2,1957
12/26/2024,12:17 PM,Cold Brew,1,,$5.65,$0.00,$5.65,$0.47,TRANS000667,PAY000667,,,,each,1,Employee 5,4094
01/06/2025,12:55 PM,Cold Brew,1,,$5.42,$0.00,$5.42,$0.45,TRANS000668,PAY000668,CUST0195,Customer 410,CUST0195,each,1,Employee 4,7472
08/16/2024,02:45 PM,Pan Dulce,1,,$4.05,$0.00,$4.05,$0.33,TRANS000669,PAY000669,,,,each,1,Employee 4,5891
12/09/2024,05:37 PM,Crepe,1,,$11.48,$0.00,$11.48,$0.95,TRANS000670,PAY000670,CUST0291,Customer 349,CUST0291,each,1,Employee 5,6786
12/09/2024,05:37 PM,Churro,1,,$5.45,$0.00,$5.45,$0.45,TRANS000670,PAY000670,CUST0291,Customer 349,CUST0291,each,1,Employee 7,1568
12/09/2024,05:37 PM,Chilaquiles,1,,$12.71,$0.00,$12.71,$1.05,TRANS000670,PAY000670,CUST0291,Customer 349,CUST0291,each,1,Employee 6,4229
01/03/2025,02:32 PM,Drip,1,,$6.39,$0.00,$6.39,$0.53,TRANS000671,PAY000671,,,,each,1,Employee 2,2726
08/22/2024,05:11 PM,Horchata Agua Fresca,1,,$4.88,$0.00,$4.88,$0.40,TRANS000672,PAY000672,,,,each,1,Employee 2,9998
08/10/2024,05:19 PM,Cinnamon Roll,1,,$6.02,$0.00,$6.02,$0.50,TRANS000673,PAY000673,CUST0066,Customer 294,CUST0066,each,1,Employee 2,6781
09/21/2024,10:26 AM,Americano,1,,$4.59,$0.00,$4.59,$0.38,TRANS000674,PAY000674,,,,each,1,Employee 1,4726
09/21/2024,10:26 AM,Cortado,1,,$5.50,$0.00,$5.50,$0.45,TRANS000674,PAY000674,,,,each,1,Employee 4,3131
09/21/2024,10:26 AM,Latte Build Your Own,1,,$5.70,$0.00,$5.70,$0.47,TRANS000674,PAY000674,,,,each,1,Employee 3,2317
12/23/2024,08:10 AM,Cinnamon Roll,1,,$6.01,$0.90,$5.11,$0.42,TRANS000675,PAY000675,CUST0115,Customer 450,CUST0115,each,1,Employee 9,1204
12/23/2024,08:10 AM,Breakfast Tacos,1,,$10.89,$0.00,$10.89,$0.90,TRANS000675,PAY000675,CUST0115,Customer 450,CUST0115,each,1,Employee 4,2552
12/15/2024,04:12 PM,Tea,1,,$3.52,$0.00,$3.52,$0.29,TRANS000676,PAY000676,,,,each,1,Employee 4,9876
09/06/2024,02:58 PM,Cold Brew,1,,$4.21,$0.00,$4.21,$0.35,TRANS000677,PAY000677,,,,each,1,Employee 2,5163
10/30/2024,04:03 PM,Cinnamon Roll,1,,$5.66,$0.00,$5.66,$0.47,TRANS000678,PAY000678,,,,each,1,Employee 7,9527
10/02/2024,04:28 PM,Cold Brew,1,,$5.76,$0.00,$5.76,$0.48,TRANS000679,PAY000679,,,,each,1,Employee 2,1987
08/20/2024,11:27 AM,BLT,1,,$10.81,$0.00,$10.81,$0.89,TRANS000680,PAY000680,CUST0496,Customer 123,CUST0496,each,1,Employee 7,7970
08/20/2024,11:27 AM,Breakfast Tacos,1,,$11.95,$0.00,$11.95,$0.99,TRANS000680,PAY000680,CUST0496,Customer 123,CUST0496,each,1,Employee 2,5012
08/20/2024,11:27 AM,Muffin,1,,$4.01,$0.67,$3.33,$0.28,TRANS000680,PAY000680,CUST0496,Customer 123,CUST0496,each,1,Employee 2,3316
08/20/2024,11:27 AM,Cappuccino,1,,$4.66,$0.00,$4.66,$0.38,TRANS000680,PAY000680,CUST0496,Customer 123,CUST0496,each,1,Employee 7,2265
08/14/2024,09:27 AM,Breakfast Tacos,1,,$10.61,$1.49,$9.13,$0.75,TRANS000681,PAY000681,,,,each,1,Employee 1,8918
11/26/2024,11:26 AM,Quesadilla,1,,$9.69,$0.00,$9.69,$0.80,TRANS000682,PAY000682,,,,each,1,Employee 7,1221
11/26/2024,11:26 AM,Pan Dulce,1,,$4.44,$0.00,$4.44,$0.37,TRANS000682,PAY000682,,,,each,1,Employee 1,6300
11/26/2024,11:26 AM,Cold Brew,1,,$5.16,$0.00,$5.16,$0.43,TRANS000682,PAY000682,,,,each,1,Employee 8,8566
11/26/2024,11:26 AM,Tea,1,,$3.88,$0.00,$3.88,$0.32,TRANS000682,PAY000682,,,,each,1,Employee 3,5757
10/06/2024,08:32 AM,Breakfast Tacos,1,,$8.96,$0.00,$8.96,$0.74,TRANS000683,PAY000683,CUST0057,Customer 351,CUST0057,each,1,Employee 9,7238
10/06/2024,08:32 AM,Cookies,1,,$6.36,$0.00,$6.36,$0.53,TRANS000683,PAY000683,CUST0057,Customer 351,CUST0057,each,1,Employee 2,1822
09/21/2024,12:35 PM,Churro,1,,$3.91,$0.00,$3.91,$0.32,TRANS000684,PAY000684,CUST0052,Customer 488,CUST0052,each,1,Employee 5,3870
09/21/2024,12:35 PM,Latte Build Your Own,1,,$4.43,$0.00,$4.43,$0.37,TRANS000684,PAY000684,CUST0052,Customer 488,CUST0052,each,1,Employee 3,2098
11/06/2024,12:49 PM,Muffin,1,,$4.79,$0.00,$4.79,$0.40,TRANS000685,PAY000685,,,,each,1,Employee 3,4180
10/17/2024,10:35 AM,Limonada 16oz,1,,$3.85,$0.00,$3.85,$0.32,TRANS000686,PAY000686,,,,each,1,Employee 3,2947
08/04/2024,10:47 AM,Cinnamon Roll,1,,$7.36,$0.00,$7.36,$0.61,TRANS000687,PAY000687,,,,each,1,Employee 7,4884
08/04/2024,10:47 AM,Matcha Latte,1,,$4.98,$0.00,$4.98,$0.41,TRANS000687,PAY000687,,,,each,1,Employee 3,6106
11/27/2024,10:58 AM,Matcha Latte,1,,$4.17,$0.00,$4.17,$0.34,TRANS000688,PAY000688,CUST0487,Customer 321,CUST0487,each,1,Employee 9,6052
11/27/2024,10:58 AM,Chilaquiles,1,,$13.80,$0.00,$13.80,$1.14,TRANS000688,PAY000688,CUST0487,Customer 321,CUST0487,each,1,Employee 1,8098
11/27/2024,10:58 AM,Muffin,1,,$4.95,$0.00,$4.95,$0.41,TRANS000688,PAY000688,CUST0487,Customer 321,CUST0487,each,1,Employee 1,9594
11/27/2024,10:58 AM,BLT,1,,$9.21,$1.25,$7.97,$0.66,TRANS000688,PAY000688,CUST0487,Customer 321,CUST0487,each,1,Employee 5,8102
11/12/2024,03:38 PM,BLT,1,,$12.53,$0.00,$12.53,$1.03,TRANS000689,PAY000689,,,,each,1,Employee 1,8635
11/12/2024,03:38 PM,Chai,1,,$4.12,$0.00,$4.12,$0.34,TRANS000689,PAY000689,,,,each,1,Employee 3,5509
08/03/2024,08:41 AM,Limonada 16oz,1,,$4.75,$0.00,$4.75,$0.39,TRANS000690,PAY000690,,,,each,1,Employee 1,5320
09/23/2024,12:47 PM,Muffin,1,,$7.37,$1.17,$6.21,$0.51,TRANS000691,PAY000691,,,,each,1,Employee 9,1124
09/23/2024,12:47 PM,Concha,1,,$7.00,$0.00,$7.00,$0.58,TRANS000691,PAY000691,,,,each,1,Employee 8,2970
12/16/2024,05:46 PM,Limonada 16oz,1,,$4.51,$0.00,$4.51,$0.37,TRANS000692,PAY000692,,,,each,1,Employee 4,2142
11/01/2024,04:08 PM,Matcha Latte,1,,$4.62,$0.00,$4.62,$0.38,TRANS000693,PAY000693,,,,each,1,Employee 4,1275
11/01/2024,04:08 PM,Chai,1,,$4.04,$0.00,$4.04,$0.33,TRANS000693,PAY000693,,,,each,1,Employee 7,1809
11/01/2024,04:08 PM,Americano,1,,$5.13,$0.00,$5.13,$0.42,TRANS000693,PAY000693,,,,each,1,Employee 5,9114
09/03/2024,02:59 PM,Breakfast Tacos,1,,$8.63,$0.00,$8.63,$0.71,TRANS000694,PAY000694,CUST0190,Customer 96,CUST0190,each,1,Employee 2,1170
09/03/2024,02:59 PM,Muffin,1,,$3.52,$0.00,$3.52,$0.29,TRANS000694,PAY000694,CUST0190,Customer 96,CUST0190,each,1,Employee 2,5678
09/09/2024,03:13 PM,Drip,1,,$5.20,$0.75,$4.45,$0.37,TRANS000695,PAY000695,,,,each,1,Employee 4,3089
08/22/2024,01:36 PM,Matcha Latte,1,,$5.34,$0.00,$5.34,$0.44,TRANS000696,PAY000696,,,,each,1,Employee 2,2002
08/22/2024,01:36 PM,Cappuccino,1,,$5.93,$0.00,$5.93,$0.49,TRANS000696,PAY000696,,,,each,1,Employee 6,6778
09/20/2024,09:02 AM,Matcha Latte,1,,$4.77,$0.79,$3.99,$0.33,TRANS000697,PAY000697,CUST0310,Customer 49,CUST0310,each,1,Employee 8,1741
09/20/2024,09:02 AM,Latte Build Your Own,1,,$4.57,$0.00,$4.57,$0.38,TRANS000697,PAY000697,CUST0310,Customer 49,CUST0310,each,1,Employee 4,8659
10/23/2024,08:02 AM,Chai,1,,$4.55,$0.00,$4.55,$0.38,TRANS000698,PAY000698,CUST0343,Customer 347,CUST0343,each,1,Employee 7,8940
10/23/2024,08:02 AM,Limonada 16oz,1,,$4.27,$0.00,$4.27,$0.35,TRANS000698,PAY000698,CUST0343,Customer 347,CUST0343,each,1,Employee 8,3945
09/18/2024,10:41 AM,Limonada 16oz,1,,$4.85,$0.00,$4.85,$0.40,TRANS000699,PAY000699,,,,each,1,Employee 4,2986
10/07/2024,05:46 PM,Cinnamon Roll,1,,$5.14,$0.00,$5.14,$0.42,TRANS000700,PAY000700,,,,each,1,Employee 7,2540
10/07/2024,05:46 PM,Avocado Toast,1,,$8.03,$0.00,$8.03,$0.66,TRANS000700,PAY000700,,,,each,1,Employee 2,6613
09/21/2024,08:38 AM,Chai,1,,$4.79,$0.00,$4.79,$0.40,TRANS000701,PAY000701,CUST0327,Customer 411,CUST0327,each,1,Employee 1,8404
09/21/2024,08:38 AM,Muffin,1,,$6.38,$0.00,$6.38,$0.53,TRANS000701,PAY000701,CUST0327,Customer 411,CUST0327,each,1,Employee 3,2485
11/22/2024,05:04 PM,Matcha Latte,1,,$4.69,$0.00,$4.69,$0.39,TRANS000702,PAY000702,,,,each,1,Employee 6,7131
11/22/2024,05:04 PM,Avocado Toast,1,,$13.83,$0.00,$13.83,$1.14,TRANS000702,PAY000702,,,,each,1,Employee 6,4302
09/05/2024,02:12 PM,Horchata Agua Fresca,1,,$3.98,$0.00,$3.98,$0.33,TRANS000703,PAY000703,,,,each,1,Employee 2,6515
01/02/2025,12:47 PM,Concha,1,,$3.71,$0.62,$3.09,$0.25,TRANS000704,PAY000704,,,,each,1,Employee 9,8690
10/20/2024,08:10 AM,BLT,1,,$13.42,$0.00,$13.42,$1.11,TRANS000705,PAY000705,,,,each,1,Employee 5,5807
10/20/2024,08:10 AM,Matcha Latte,1,,$5.06,$0.00,$5.06,$0.42,TRANS000705,PAY000705,,,,each,1,Employee 5,1656
10/20/2024,08:10 AM,Pan Dulce,1,,$6.21,$0.00,$6.21,$0.51,TRANS000705,PAY000705,,,,each,1,Employee 3,8038
12/28/2024,12:38 PM,Churro,1,,$5.53,$1.03,$4.49,$0.37,TRANS000706,PAY000706,CUST0205,Customer 478,CUST0205,each,1,Employee 6,5113
09/12/2024,04:09 PM,BLT,1,,$13.57,$0.00,$13.57,$1.12,TRANS000707,PAY000707,,,,each,1,Employee 8,6210
12/13/2024,04:13 PM,BLT,1,,$8.87,$0.00,$8.87,$0.73,TRANS000708,PAY000708,,,,each,1,Employee 4,3640
12/13/2024,04:13 PM,Pan Dulce,1,,$3.63,$0.00,$3.63,$0.30,TRANS000708,PAY000708,,,,each,1,Employee 5,2883
12/13/2024,04:13 PM,Latte Build Your Own,1,,$4.72,$0.00,$4.72,$0.39,TRANS000708,PAY000708,,,,each,1,Employee 8,3477
12/13/2024,04:13 PM,Muffin,1,,$5.18,$0.00,$5.18,$0.43,TRANS000708,PAY000708,,,,each,1,Employee 5,1368
09/03/2024,11:05 AM,Breakfast Tacos,1,,$10.40,$0.00,$10.40,$0.86,TRANS000709,PAY000709,CUST0200,Customer 60,CUST0200,each,1,Employee 2,5422
12/13/2024,04:53 PM,Churro,1,,$4.01,$0.00,$4.01,$0.33,TRANS000710,PAY000710,,,,each,1,Employee 2,6433
12/13/2024,04:53 PM,Cappuccino,1,,$6.17,$0.00,$6.17,$0.51,TRANS000710,PAY000710,,,,each,1,Employee 1,1199
10/12/2024,03:47 PM,Quesadilla,1,,$13.50,$0.00,$13.50,$1.11,TRANS000711,PAY000711,CUST0145,Customer 359,CUST0145,each,1,Employee 1,1340
10/12/2024,03:47 PM,Drip,1,,$5.91,$0.00,$5.91,$0.49,TRANS000711,PAY000711,CUST0145,Customer 359,CUST0145,each,1,Employee 9,5075
09/06/2024,02:33 PM,Concha,1,,$5.82,$0.00,$5.82,$0.48,TRANS000712,PAY000712,,,,each,1,Employee 6,8671
10/25/2024,02:45 PM,Muffin,1,,$5.10,$0.00,$5.10,$0.42,TRANS000713,PAY000713,,,,each,1,Employee 5,6056
10/25/2024,02:45 PM,Pan Dulce,1,,$6.61,$0.00,$6.61,$0.55,TRANS000713,PAY000713,,,,each,1,Employee 1,4522
12/01/2024,05:33 PM,Matcha Latte,1,,$3.52,$0.00,$3.52,$0.29,TRANS000714,PAY000714,,,,each,1,Employee 4,6922
10/27/2024,04:12 PM,Drip,1,,$6.02,$0.00,$6.02,$0.50,TRANS000715,PAY000715,,,,each,1,Employee 3,2021
10/27/2024,04:12 PM,Limonada 16oz,1,,$4.20,$0.00,$4.20,$0.35,TRANS000715,PAY000715,,,,each,1,Employee 7,1288
10/27/2024,04:12 PM,Cappuccino,1,,$6.45,$0.00,$6.45,$0.53,TRANS000715,PAY000715,,,,each,1,Employee 3,5934
01/01/2025,03:57 PM,Cookies,1,,$4.69,$0.00,$4.69,$0.39,TRANS000716,PAY000716,,,,each,1,Employee 2,2459
01/01/2025,03:57 PM,BLT,1,,$13.98,$0.00,$13.98,$1.15,TRANS000716,PAY000716,,,,each,1,Employee 2,3156
10/31/2024,03:26 PM,Avocado Toast,1,,$9.89,$1.30,$8.59,$0.71,TRANS000717,PAY000717,,,,each,1,Employee 1,6939
10/31/2024,03:26 PM,Quesadilla,1,,$9.53,$0.00,$9.53,$0.79,TRANS000717,PAY000717,,,,each,1,Employee 9,2716
10/31/2024,03:26 PM,Cortado,1,,$4.02,$0.00,$4.02,$0.33,TRANS000717,PAY000717,,,,each,1,Employee 3,5584
12/21/2024,11:39 AM,Churro,1,,$5.00,$0.57,$4.43,$0.37,TRANS000718,PAY000718,,,,each,1,Employee 2,9011
12/21/2024,11:39 AM,Pan Dulce,1,,$5.22,$0.00,$5.22,$0.43,TRANS000718,PAY000718,,,,each,1,Employee 3,3621
10/10/2024,11:39 AM,Americano,1,,$6.42,$0.00,$6.42,$0.53,TRANS000719,PAY000719,,,,each,1,Employee 2,9451
10/10/2024,11:39 AM,Horchata Agua Fresca,1,,$5.19,$0.00,$5.19,$0.43,TRANS000719,PAY000719,,,,each,1,Employee 4,1794
10/10/2024,11:39 AM,Chai,1,,$4.62,$0.62,$4.00,$0.33,TRANS000719,PAY000719,,,,each,1,Employee 8,6492
09/15/2024,04:07 PM,Cold Brew,1,,$6.35,$0.00,$6.35,$0.52,TRANS000720,PAY000720,,,,each,1,Employee 5,5864
12/17/2024,11:35 AM,Cortado,1,,$4.46,$0.00,$4.46,$0.37,TRANS000721,PAY000721,CUST0307,Customer 413,CUST0307,each,1,Employee 5,4355
12/13/2024,01:08 PM,Cappuccino,1,,$5.21,$0.00,$5.21,$0.43,TRANS000722,PAY000722,,,,each,1,Employee 7,5459
12/13/2024,01:08 PM,Tea,1,,$4.23,$0.00,$4.23,$0.35,TRANS000722,PAY000722,,,,each,1,Employee 3,2266
12/13/2024,01:08 PM,Concha,1,,$6.33,$0.00,$6.33,$0.52,TRANS000722,PAY000722,,,,each,1,Employee 7,1760
12/13/2024,01:08 PM,Matcha Latte,1,,$4.68,$0.00,$4.68,$0.39,TRANS000722,PAY000722,,,,each,1,Employee 6,1253
09/03/2024,10:05 AM,Breakfast Tacos,1,,$11.77,$0.00,$11.77,$0.97,TRANS000723,PAY000723,,,,each,1,Employee 7,7640
09/03/2024,10:05 AM,Horchata Agua Fresca,1,,$3.59,$0.00,$3.59,$0.30,TRANS000723,PAY000723,,,,each,1,Employee 9,6402
10/02/2024,02:29 PM,Breakfast Tacos,1,,$12.95,$0.00,$12.95,$1.07,TRANS000724,PAY000724,,,,each,1,Employee 5,3553
11/22/2024,12:59 PM,Pan Dulce,1,,$5.01,$0.00,$5.01,$0.41,TRANS000725,PAY000725,,,,each,1,Employee 5,8454
08/08/2024,03:59 PM,Concha,1,,$4.67,$0.00,$4.67,$0.38,TRANS000726,PAY000726,CUST0496,Customer 281,CUST0496,each,1,Employee 6,9118
08/26/2024,12:01 PM,Muffin,1,,$5.49,$0.88,$4.61,$0.38,TRANS000727,PAY000727,,,,each,1,Employee 3,9516
09/20/2024,12:45 PM,Churro,1,,$6.03,$0.89,$5.14,$0.42,TRANS000728,PAY000728,CUST0033,Customer 62,CUST0033,each,1,Employee 9,9608
09/22/2024,01:51 PM,Americano,1,,$6.15,$0.00,$6.15,$0.51,TRANS000729,PAY000729,,,,each,1,Employee 2,7381
09/22/2024,01:51 PM,Limonada 16oz,1,,$5.40,$0.00,$5.40,$0.45,TRANS000729,PAY000729,,,,each,1,Employee 2,5345
09/24/2024,02:26 PM,Latte Build Your Own,1,,$5.07,$0.00,$5.07,$0.42,TRANS000730,PAY000730,,,,each,1,Employee 9,7511
08/06/2024,08:14 AM,Cold Brew,1,,$6.07,$0.00,$6.07,$0.50,TRANS000731,PAY000731,CUST0339,Customer 422,CUST0339,each,1,Employee 7,2419
11/12/2024,12:52 PM,Chai,1,,$5.24,$0.00,$5.24,$0.43,TRANS000732,PAY000732,CUST0131,Customer 299,CUST0131,each,1,Employee 4,2024
10/28/2024,05:10 PM,Matcha Latte,1,,$4.65,$0.00,$4.65,$0.38,TRANS000733,PAY000733,CUST0168,Customer 119,CUST0168,each,1,Employee 3,9175
10/28/2024,05:10 PM,Avocado Toast,1,,$11.22,$0.00,$11.22,$0.93,TRANS000733,PAY000733,CUST0168,Customer 119,CUST0168,each,1,Employee 4,7548
10/05/2024,02:18 PM,BLT,1,,$9.84,$0.00,$9.84,$0.81,TRANS000734,PAY000734,CUST0273,Customer 219,CUST0273,each,1,Employee 8,8472
10/05/2024,02:18 PM,Tea,1,,$5.24,$0.65,$4.59,$0.38,TRANS000734,PAY000734,CUST0273,Customer 219,CUST0273,each,1,Employee 4,7731
